,Model Name,R2_Score(Training),R2_Score_Testing,Depth,Iterations,Learning Rate
1476,CatBoost Regressor Tuned,0.9965029853546502,0.8219241777289887,10.0,1600.0,0.03
1477,CatBoost Regressor Tuned,0.9989166708621937,0.7918228038694429,10.0,1600.0,0.04
1478,CatBoost Regressor Tuned,0.999572642885853,0.788462221145253,10.0,1600.0,0.05
1479,CatBoost Regressor Tuned,0.9999371596916631,0.8008724575002472,10.0,1600.0,0.07
1480,CatBoost Regressor Tuned,0.9999962252523765,0.7856206964492207,10.0,1600.0,0.1
1481,CatBoost Regressor Tuned,0.6416260757773374,0.7604808667118608,10.0,1750.0,0.001
1482,CatBoost Regressor Tuned,0.8881772517251685,0.8675702433431334,10.0,1750.0,0.005
1483,CatBoost Regressor Tuned,0.9234608476452726,0.8649651879283353,10.0,1750.0,0.007
1484,CatBoost Regressor Tuned,0.9542480224753631,0.8512554007007911,10.0,1750.0,0.01
1485,CatBoost Regressor Tuned,0.9904207076186089,0.8243502270237468,10.0,1750.0,0.02
1486,CatBoost Regressor Tuned,0.9974933004811462,0.8195869097350401,10.0,1750.0,0.03
1487,CatBoost Regressor Tuned,0.9992620400796681,0.7901604524028453,10.0,1750.0,0.04
1488,CatBoost Regressor Tuned,0.9997236903552797,0.7873480680292514,10.0,1750.0,0.05
1489,CatBoost Regressor Tuned,0.9999641749567847,0.8004961607767793,10.0,1750.0,0.07
1490,CatBoost Regressor Tuned,0.9999982502170254,0.7855502423643913,10.0,1750.0,0.1
1491,CatBoost Regressor Tuned,0.6708006664924796,0.7846805675524169,10.0,2000.0,0.001
1492,CatBoost Regressor Tuned,0.9023016297177431,0.8655540515690785,10.0,2000.0,0.005
1493,CatBoost Regressor Tuned,0.9361293431732898,0.8602126990084351,10.0,2000.0,0.007
1494,CatBoost Regressor Tuned,0.963986445405042,0.846732024636572,10.0,2000.0,0.01
1495,CatBoost Regressor Tuned,0.9935318358434878,0.8204329204886278,10.0,2000.0,0.02
1496,CatBoost Regressor Tuned,0.998506484081727,0.8164144781709286,10.0,2000.0,0.03
1497,CatBoost Regressor Tuned,0.9996053152765912,0.7884365159205735,10.0,2000.0,0.04
1498,CatBoost Regressor Tuned,0.9998642469163278,0.7860459564986726,10.0,2000.0,0.05
1499,CatBoost Regressor Tuned,0.9999871440929804,0.7999460198264692,10.0,2000.0,0.07
1500,CatBoost Regressor Tuned,0.9999995381118105,0.7854627036843739,10.0,2000.0,0.1
